zcr_similarity,rhythm_similarity,chroma_similarity,energy_envelope_similarity,spectral_contrast_similarity,perceptual_similarity,swass,emotion
0.9994818318586287,0.4999414911191044,0.6742332279682159,0.49658449392069076,0.8656725197952594,0.6204435230870494,0.6950457161781949,neutral
0.9817683632967968,0.6065600269003635,0.7235714197158813,0.6661306850564772,0.8770610937210589,0.5229600907757025,0.7212911580155025,angry
0.9982940311901229,0.5869930116538298,0.7240667343139648,0.5623466417723441,0.8783075600010666,0.6282941294472012,0.7315950014983649,disgust
0.989967952213844,0.4999283634286097,0.6536546647548676,0.6123373369696813,0.8632119414176201,0.6226486684554579,0.700794857609286,surprise
0.9948320351470445,0.5305869178194552,0.7131059467792511,0.5154528685636032,0.8739733832229163,0.6356158159247577,0.7137707683127538,happiness
0.998423963007517,0.4999379967851401,0.6426436305046082,0.4981013133849306,0.8255886118277604,0.5973938370579648,0.6800488779923151,fear
0.9923149939586511,0.5476213317803761,0.6825574040412903,0.4945993496871658,0.8365978293872369,0.6098623159198302,0.6995909270474698,sadness
