zcr_similarity,rhythm_similarity,chroma_similarity,energy_envelope_similarity,spectral_contrast_similarity,perceptual_similarity,swass,emotion
0.9920172591238502,0.6667762736128037,0.698941707611084,0.5529401046872495,0.873082314634161,0.5868677751882845,0.7315228450393456,boredom
0.9810994043750731,0.6541510217171151,0.6621502637863159,0.5147986596043288,0.8631104678924296,0.5813202557488001,0.7135351018751367,angry
0.9742682890253525,0.5809708531536721,0.7332881391048431,0.5228456372551041,0.8783691630810776,0.5899880642929685,0.7158245491489854,sadness
0.9954448293111074,0.5751604411151086,0.6890447437763214,0.5363485644831794,0.8607082296046946,0.5885723507148976,0.7093501523922745,neutral
0.9758437069529511,0.5769240511570063,0.6698778569698334,0.46292837477436527,0.8735926025470909,0.5580784480549885,0.6897969103591015,fear
0.9124501280358007,0.6998623305901173,0.6605058014392853,0.46235784567687815,0.8734487907676903,0.5874046775234443,0.7056252511621863,happiness
0.9694402028270831,0.53710845579988,0.6490212976932526,0.5187994504530378,0.8766723345029962,0.569294839183349,0.6845201375963164,disgust
