zcr_similarity,rhythm_similarity,chroma_similarity,energy_envelope_similarity,spectral_contrast_similarity,perceptual_similarity,swass,emotion
0.9721443556784026,0.6580566898890068,0.7201044261455536,0.6121281268075869,0.8912958875500383,0.6885728122909176,0.7581180582365388,disgust
0.9873661152255098,0.5501627863504287,0.7238326072692871,0.602295852430721,0.9011525123861907,0.646241765549564,0.7318654913606492,ps
0.9890801136949051,0.5629150001683128,0.6994840502738953,0.45951638790477606,0.8747496763560927,0.5313205576136839,0.6899865507762464,happy
0.9980673582996638,0.6999710251308681,0.767632856965065,0.5815204508209117,0.8860062146952488,0.6278112398160627,0.765449162593948,sad
0.9594251516007114,0.49992193120945483,0.7934598475694656,0.5885854081518572,0.8671624110004963,0.6534760658770891,0.7268313811665796,neutral
0.9814963525346878,0.6767060311347968,0.7471274435520172,0.6216148620995341,0.88112493892473,0.7439809360058951,0.7801361327479058,fear
0.9935709751512191,0.6138601633711108,0.7084114849567413,0.4649776403865529,0.8642635294781,0.5826821513609652,0.7126290719544727,angry
